Typ,Kauf,Kcur,Verkauf,Vcur,Gebuhr,Gcur,Datum,Index,Trade Gruppe,Kommentar,Trade ID
Mining,1.80154502,DASH,0.0,,0.0,,12.11.2017 00:43,1354,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,2c89bdb1bba05c8b658564b75f67392f6c51c3a19f1ef0369938f9ba2463fb36
Mining,1.80359063,DASH,0.0,,0.0,,14.11.2017 22:49,1355,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,7bc859f14ca5d1736ff1c9843487140fb854b64ab7e8de051c8f5ce7aca0c395
Mining,1.80263049,DASH,0.0,,0.0,,15.11.2017 05:34,1356,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,16d9cc33f4f4c590e57f12f167eca4c329a3d3e8f1528a897df1d93bf83e9fc2
Auszahlung,0.0,,3.00002290,DASH,0.0,,15.11.2017 10:00,1357,,Xy1amte6e6YqXnLjaRjudxojo4h9kBcwz1,6a20180982eb994d99479b20a7e430492bc431e3a6bae268f5f24810c6d3e2b6
Mining,1.80401288,DASH,0.0,,0.0,,17.11.2017 17:14,1358,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,30d3a3a512fac78fb7c739a0ca26759bc4ab68b4253c1444076490278bd375e5
Auszahlung,0.0,,1.00002365,DASH,0.0,,19.11.2017 18:00,1359,,XgiyZLS5DGPFG2kGctbuUk54XFLzAqGsRD,83c6bde819733c733f991b48037b4aff1dbac4c691e5481b32166ea960c45f74
Mining,1.80197442,DASH,0.0,,0.0,,20.11.2017 02:30,1360,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,f93d08871fe19da27fe4c6a12cc82d8932fbf11a5aa42495ab8258b661e8d8cb
Einzahlung,23256.61340260,VIU,0.0,,0.0,,21.11.2017 10:08,1361,ETH Trezor,,0xcB437b1D3D15739dEdB409AFc9EAfABCB74C23Ec0.0VIU0.00xe270cc22526f2b33dce2c3d76fca2bffd0e5a103ca64c34a7c483bf37b9766c4
Mining,1.80250263,DASH,0.0,,0.0,,22.11.2017 03:00,1362,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,fd79ae422f39bf6c7eeef868361043248875a952e48ca48388818b2549c5a476
Mining,1.81338708,DASH,0.0,,0.0,,22.11.2017 14:46,1363,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,06545510a0d50de67967b94375bbdab5d9d471911a46abade5fdea940910a93a
Mining,1.80371400,DASH,0.0,,0.0,,22.11.2017 19:52,1364,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,10f78f3daf432aac7097e4d4c8279825408507bb898626cdefcff26b6a1961eb
Mining,1.80188263,DASH,0.0,,0.0,,25.11.2017 13:51,1365,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,4055afe63fc6ae325c281c9b96b212cc9b0e050f06bfce616877909abcf532d7
Mining,1.82250721,DASH,0.0,,0.0,,26.11.2017 20:06,1366,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,cefa8da65d8ee46be5796954b78ce166bcb9ea77561a0a9c7f8636da3cd480eb
Mining,1.80745148,DASH,0.0,,0.0,,28.11.2017 22:21,1367,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,ce3a2fc21f96d4133027922393285262885f65ce73cafd11cd5e28ed7040c8ca
Mining,1.86687462,DASH,0.0,,0.0,,29.11.2017 11:49,1368,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,34689f0e6b26374eb45a3b37650ff1558cee20dd959ee829bd88472d4f5aee23
Mining,1.81284623,DASH,0.0,,0.0,,29.11.2017 17:07,1369,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,ee8adf43a0e35eb20734869ca3957959cc09429d38c7a35e4b12c5be0a8562e1
Einzahlung,23.53498438,DASH,0.0,,0.0,,01.12.2017 12:48,1370,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,f86b2358c5a3d80a42d6146942b47f509fb9b39fa044ea3f186bfc45d417132e
Einzahlung,21.65411538,DASH,0.0,,0.0,,01.12.2017 12:48,1371,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,8a68806957fecd866ec1fbcb7bb98f8893f4345182da6ee3a5d893d115f617ce
Einzahlung,21.64866725,DASH,0.0,,0.0,,01.12.2017 12:48,1372,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,744a48a89d6fceb077ce614236d85b6dfffb8e3149d828a8c168ddd5fb56d801
Einzahlung,21.70070496,DASH,0.0,,0.0,,01.12.2017 12:48,1373,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,734f67bab723267e166bb7e769157ac1f8068d7ef40bb39c6be712ea153e5851
Einzahlung,19.89446238,DASH,0.0,,0.0,,01.12.2017 12:48,1374,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,22080e26923e47ca13bc98682c52830b485200f0d250ccc0ec82c5bc21ed6647
Auszahlung,0.0,,23.53518438,DASH,0.0,,01.12.2017 12:48,1375,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,f86b2358c5a3d80a42d6146942b47f509fb9b39fa044ea3f186bfc45d417132e
Auszahlung,0.0,,21.65431538,DASH,0.0,,01.12.2017 12:48,1376,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,8a68806957fecd866ec1fbcb7bb98f8893f4345182da6ee3a5d893d115f617ce
Auszahlung,0.0,,21.64886725,DASH,0.0,,01.12.2017 12:48,1377,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,744a48a89d6fceb077ce614236d85b6dfffb8e3149d828a8c168ddd5fb56d801
Auszahlung,0.0,,21.70090496,DASH,0.0,,01.12.2017 12:48,1378,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,734f67bab723267e166bb7e769157ac1f8068d7ef40bb39c6be712ea153e5851
Auszahlung,0.0,,19.89466238,DASH,0.0,,01.12.2017 12:48,1379,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,22080e26923e47ca13bc98682c52830b485200f0d250ccc0ec82c5bc21ed6647
Auszahlung,0.0,,100.00010164,DASH,0.0,,01.12.2017 12:56,1380,,XyiP9rHGU4ynsQpg5RytwzhYewYdDVxvDC to Splawik,08a9e43d18b0e69b03aa602ba799c5b2c0047b8df7e41bb7d08dc92cb7d467f4
Ausgabe,0.0,,0.03002390,DASH,0.0,,01.12.2017 13:03,1381,,XoEFwNQ8wA5PSDrpNbRUY52X55EQZbNYho to splawik fee,0af83e98258cf6fdd82c8c22559294b5604e3c684b886b2398034e53edbba08b
Mining,1.80147589,DASH,0.0,,0.0,,03.12.2017 03:53,1382,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,5d191a84e0a6a7337e2271559d2768862bb024688d5f3379601c174552811d55
Mining,1.80189610,DASH,0.0,,0.0,,03.12.2017 22:30,1383,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,6f347dd2b5ce03f5fb95636ef7859a8dbef5cf9da192a9c3eb1f9a5f0fa2a916
Mining,1.80266848,DASH,0.0,,0.0,,06.12.2017 18:56,1384,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,832491e941b2710c1a54eea4c7d85438d66f0a44bd319126d0630d152f5bd53a
Mining,1.81296141,DASH,0.0,,0.0,,07.12.2017 11:41,1385,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,919b5ff31181c8f7c471a8331d72df98af8377842a6068248a52b36aa2065686
Mining,1.81575823,DASH,0.0,,0.0,,08.12.2017 14:55,1386,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,24cf670c54171e0b716ed46433cc1ff9b350f4d7e774787fd4cf477e6d87d3cb
Auszahlung,0.0,,1.00002290,DASH,0.0,,09.12.2017 20:11,1387,,Xw2gH3X6ESKz6XUcZtY6BQ37S6Xp2e7KNQ,a57abd6caf52b7a14d6d3b81ff9b0b3f2965fe29362823c7ce3c5c63038f9b17
Mining,0.28470000,DASH,0.0,,0.0,,10.12.2017 12:53,1388,,Xpxw8cfMrM9wxVZqE8JrUhs6QSQQkmsLrb from Splawik,1674e16c6df27b962c8ccffb9bf396bdf31246bbabe2705fe69c23c3f99fc492
Mining,1.80680623,DASH,0.0,,0.0,,11.12.2017 14:54,1389,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,7aae8dd51001ddd20fb8c4deeb97e81e1cdb012b0854ee996c4b635a430c5a2b
Mining,1.80479983,DASH,0.0,,0.0,,11.12.2017 18:09,1390,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,ba15777b5d6f4902b6096f078209e7650d2ce5c4d6f75820ff5a0fd71bf9782c
Auszahlung,0.0,,10.00002290,DASH,0.0,,12.12.2017 22:35,1391,,Xb8oDJxmvy86vcKAeDpUtEgueoE9RicKLf,116de88e2b5af9457dc98ae71219a2a2899e859a46a4df4af93e74ebabfb063a
Einzahlung,10.00000000,DASH,0.0,,0.0,,12.12.2017 22:44,1392,,,Ledger_RCBUZET0.0UJ4KUO0.0HGZUKV
Auszahlung,0.0,,1.00002290,DASH,0.0,,13.12.2017 11:07,1393,,Xy1amte6e6YqXnLjaRjudxojo4h9kBcwz1,3acdb8e2d3ee7a69f8a77cfdb5355ebb32999cbb4a59a679f55dfb2a56211c9f
Trade,2630.93810000,EUR,3.75378105,DASH,4.21620000,EUR,13.12.2017 21:48,1394,,,Ledger_T5HIVR0.0HPPF70.0LPFCGF
Trade,56.07010000,EUR,0.08000000,DASH,0.08990000,EUR,13.12.2017 21:49,1395,,,Ledger_TSUJQL0.0YQF5N0.0JBRAIQ
Trade,700.87680000,EUR,1.00000000,DASH,1.12320000,EUR,13.12.2017 21:49,1396,,,Ledger_TKLYOK0.0H7UAP0.02DVX2P
Trade,995.24510000,EUR,1.42000000,DASH,1.59490000,EUR,13.12.2017 21:50,1397,,,Ledger_TN42CW0.04PLOO0.0H732KS
Trade,658.82420000,EUR,0.94000000,DASH,1.05580000,EUR,13.12.2017 21:51,1398,,,Ledger_TPIGY70.0TPNZN0.0WRE5ZS
Trade,1966.81380000,EUR,2.80621895,DASH,3.15190000,EUR,13.12.2017 21:51,1399,,,Ledger_TOKCTJ0.0WGX5V0.0SNKB44
Mining,1.80413403,DASH,0.0,,0.0,,14.12.2017 16:22,1400,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,0007e5cdf827ec4426141b1c6b079e0ea253f01976f53da0a9c23f6e7823200a
Mining,1.80236028,DASH,0.0,,0.0,,16.12.2017 01:40,1401,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,c34d2ad6586e0b78860be94528bcfaafc1b176328dbc3bea1ba6dceade95284b
Mining,1.80702381,DASH,0.0,,0.0,,16.12.2017 13:06,1402,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,bad2550248a3e89351db5ff9e9bfdc550573cf991c53cf7ced38f204f809faf6
Mining,1.80162643,DASH,0.0,,0.0,,19.12.2017 09:07,1403,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,36101147a301d20cb5d87a810177819b241b316c870939ee5758fc3c5869956e
Mining,1.81365550,DASH,0.0,,0.0,,19.12.2017 11:20,1404,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,1794a4a6ac2d5f4a551e9db6c6401f065b451e9f6ed5e89012d21ec27c58af8d
Auszahlung,0.0,,0.09000000,EUR,0.09000000,EUR,20.12.2017 03:16,1405,,,Ledger_ACCXBWS0.0QSX3FO0.0GP3R3H
Mining,0.19620000,DASH,0.0,,0.0,,23.12.2017 16:18,1406,,Xpxw8cfMrM9wxVZqE8JrUhs6QSQQkmsLrb from Splawik,0834ebe950b84355b8cb0be7e31b644c48215057ab7b04ef6a15e3ff473082a1
Einzahlung,13.00000000,DASH,0.0,,0.0,,23.12.2017 16:37,1407,,Xpxw8cfMrM9wxVZqE8JrUhs6QSQQkmsLrb,012e9e0c24128c56fcd87b7bfb3647bac9a2d1b43c8d54817b5070a293b2262e
Mining,1.80428120,DASH,0.0,,0.0,,24.12.2017 02:39,1408,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,e4483f923b47e634d5c2c9c82754741e17f1c6a55de77a4f17cbef22d94c2cbf
Mining,1.85566108,DASH,0.0,,0.0,,24.12.2017 10:25,1409,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,1f13a66fba5e8bad4ccd797f36df68bbc8457458d2ec27677f95340789a54af4
Mining,1.80149643,DASH,0.0,,0.0,,24.12.2017 16:22,1410,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,3973967cb692a014a7b187141f10776700cda51e12c1b63059ec1a4965fac1e8
Einzahlung,1.00000000,CAT,0.0,,0.0,,26.12.2017 12:25,1411,ETH Trezor,,0xcB437b1D3D15739dEdB409AFc9EAfABCB74C23Ec0.0CAT0.00xbb00625225fc626db9ba10a820ee21dfdb44d848400f1e32e2f1bbe617388184
Mining,1.81224987,DASH,0.0,,0.0,,26.12.2017 22:09,1412,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,90f6dcaad50b466ca0fe5024d6f5a832ffd47d7ffef3b8df39505745e9747da8
Mining,1.82815503,DASH,0.0,,0.0,,28.12.2017 16:20,1413,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,9f45a3042b3244d7d82336684ced576114ac76e57b76b091e07bd48e2e7040c8
Mining,1.80147589,DASH,0.0,,0.0,,02.01.2018 00:49,1414,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,8c4ef9fa0041b241a6afdd33434f75475503e2dad6d81f9d078baca1d2d92f6a
Mining,1.80329368,DASH,0.0,,0.0,,02.01.2018 16:56,1415,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,fc86cd2a81b05d3c1c1170c53d931678ea8da8a4912f8c58ca773e61c578889d
Auszahlung,0.0,,9.85421198,DASH,0.0,,03.01.2018 00:29,1416,,XmUBuSU1wXABpkKkXxmtfjLs4qAydUcuZP,f7cf674a8914439138c56c58b486c4faf0635b744b171edabb912b70d28bc16e
Einzahlung,9.85420553,DASH,0.0,,0.0,,03.01.2018 00:48,1417,,,Ledger_RCBXKL70.03EG4ZN0.0ZYTEVD
Trade,456.15740000,EUR,0.49335660,DASH,1.18910000,EUR,03.01.2018 13:19,1418,,,Ledger_TO4ZAB0.0GGGFU0.0X47N36
Trade,4615.50390000,EUR,4.99184000,DASH,12.03160000,EUR,03.01.2018 13:19,1419,,,Ledger_T5SKK60.0LD6TS0.0UWSL24
Trade,4040.02830000,EUR,4.36900340,DASH,10.53150000,EUR,03.01.2018 13:19,1420,,,Ledger_TLBC7T0.0KFVHP0.077IESO
Mining,1.80307988,DASH,0.0,,0.0,,04.01.2018 01:10,1421,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,a29c56b4f3587532799104b8f00c18e215e36cb1377573b4804d40b45ab73c75
Mining,1.83399988,DASH,0.0,,0.0,,04.01.2018 13:08,1422,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,55ff3d363f9d3a161e2ca7e47ee96c9062786d30fbe553a46201f9976bba2017
Mining,1.80285342,DASH,0.0,,0.0,,05.01.2018 19:54,1423,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,e756f7df772302c51423b245ae292cd0942715e29765101abd96baa89d7a4442
Mining,0.28350000,DASH,0.0,,0.0,,07.01.2018 17:25,1424,,Xpxw8cfMrM9wxVZqE8JrUhs6QSQQkmsLrb from Splawik,bf8fbe6d5f8a5b075dfa84972ad2160e9a8c21ddede78c5c824c2be915b3109e
Einzahlung,100.00000000,DASH,0.0,,0.0,,07.01.2018 17:42,1425,,Xpxw8cfMrM9wxVZqE8JrUhs6QSQQkmsLrb from Splawik return,1b4900f491050e835bcda4f921ee3a69cef93d406262c9d4b46b0847a2ee0937
Auszahlung,0.0,,100.28350000,DASH,0.0,,07.01.2018 23:49,1426,,XxbKsJUX3cQUkutGLTufLivFXR1PhiosZe,994be76e4caa2eef8b314a2b0e6c92a48775a003133573931151a9d525135fb5
Einzahlung,100.28349655,DASH,0.0,,0.0,,08.01.2018 00:08,1427,,,Ledger_RCBMMBO0.03MW6QB0.0IO4YET
Trade,2945.61800000,EUR,3.13846610,DASH,7.67860000,EUR,08.01.2018 00:10,1428,,,Ledger_TOR4W50.0NSPW20.0X44EPH
Trade,2604.15740000,EUR,2.77300000,DASH,6.78850000,EUR,08.01.2018 00:10,1429,,,Ledger_T2VP3H0.0PSF530.0U5K27J
Trade,366.26520000,EUR,0.38949936,DASH,0.95480000,EUR,08.01.2018 00:10,1430,,,Ledger_TUKXNJ0.0QQ57Z0.0BXUW35
Trade,3016.13760000,EUR,3.20000000,DASH,7.86240000,EUR,08.01.2018 00:10,1431,,,Ledger_T7PTRX0.0R3OQK0.0D262XC
Trade,470.69100000,EUR,0.49903454,DASH,1.22700000,EUR,08.01.2018 00:10,1432,,,Ledger_TYFZHC0.0M5JEB0.0RMDPQV
Trade,237.12000000,EUR,0.25000000,DASH,0.38000000,EUR,08.01.2018 00:40,1433,,,Ledger_TVYMPO0.0Z4EBD0.0G2PLKP
Trade,62.20130000,EUR,0.06558000,DASH,0.09970000,EUR,08.01.2018 00:40,1434,,,Ledger_TRKDNW0.0QL6IV0.0NVV4OW
Trade,399.36000000,EUR,0.42105263,DASH,0.64000000,EUR,08.01.2018 00:41,1435,,,Ledger_TRBBNL0.0T7YTY0.0YZZCX5
Trade,399.36000000,EUR,0.42105263,DASH,0.64000000,EUR,08.01.2018 00:41,1436,,,Ledger_TS6J5Q0.0ZG2GW0.0X4C465
Trade,673.80020000,EUR,0.71040000,DASH,1.07980000,EUR,08.01.2018 00:41,1437,,,Ledger_TYMCZ70.0Z7ZM30.0MQN7G5
Trade,399.36000000,EUR,0.42105263,DASH,0.64000000,EUR,08.01.2018 00:41,1438,,,Ledger_TYIQGN0.0AJVCH0.0Q3O42Z
Trade,3865.30130000,EUR,4.07525859,DASH,6.19440000,EUR,08.01.2018 00:42,1439,,,Ledger_TNMTHT0.03CQ4E0.0ZIMG3P
Trade,71.13680000,EUR,0.07500084,DASH,0.11400000,EUR,08.01.2018 00:42,1440,,,Ledger_TZRIVE0.0IFRXD0.0PPGKRD
Trade,399.36000000,EUR,0.42105263,DASH,0.64000000,EUR,08.01.2018 00:42,1441,,,Ledger_TAR5ZT0.0VEBWD0.03M5Z44
Trade,466.99300000,EUR,0.49235937,DASH,0.74840000,EUR,08.01.2018 00:42,1442,,,Ledger_TNW2KB0.02MHAR0.0SONSFP
Trade,391.54730000,EUR,0.41281557,DASH,0.62750000,EUR,08.01.2018 00:42,1443,,,Ledger_TFK7GJ0.04RYDR0.0APKDCU
Trade,325.39640000,EUR,0.34307152,DASH,0.52150000,EUR,08.01.2018 00:42,1444,,,Ledger_TEEDOP0.0XKWFF0.0W5S5SC
Trade,679.56370000,EUR,0.71647648,DASH,1.08900000,EUR,08.01.2018 00:42,1445,,,Ledger_THWRYU0.0MCDNM0.0W4N3FI
Trade,673.61050000,EUR,0.71020000,DASH,1.07950000,EUR,08.01.2018 00:42,1446,,,Ledger_TCPUTP0.047GGL0.0YGFX3S
Trade,399.36000000,EUR,0.42105263,DASH,0.64000000,EUR,08.01.2018 00:42,1447,,,Ledger_T7ZQJ40.0WSRVB0.04GF6RP
Trade,1084.23640000,EUR,1.14313052,DASH,1.73760000,EUR,08.01.2018 00:43,1448,,,Ledger_TV2DD40.0UG4C20.0JBGCQJ
Trade,325.38750000,EUR,0.34306212,DASH,0.52150000,EUR,08.01.2018 00:43,1449,,,Ledger_TBIJNI0.0KQ2XD0.0CFUJZN
Trade,3432.86960000,EUR,3.61933789,DASH,5.50140000,EUR,08.01.2018 00:43,1450,,,Ledger_T3TVNS0.0IYL3G0.0V7KYLU
Trade,4683.63600000,EUR,4.93804395,DASH,7.50580000,EUR,08.01.2018 00:43,1451,,,Ledger_TVGULG0.056P6V0.0WGZ7BE
Trade,954.57620000,EUR,1.12065000,DASH,1.33830000,EUR,08.01.2018 16:56,1452,,,Ledger_TGQPB30.0R445E0.07AZVAX
Trade,2272.42620000,EUR,2.67987427,DASH,5.46690000,EUR,08.01.2018 16:56,1453,,,Ledger_TNDKCS0.0GU6XY0.03TQ3YQ
Trade,254.39460000,EUR,0.30000000,DASH,0.61200000,EUR,08.01.2018 16:56,1454,,,Ledger_T7RO4Z0.04JZCN0.0VLZLVH
Trade,3292.67360000,EUR,3.87849000,DASH,7.92140000,EUR,08.01.2018 16:56,1455,,,Ledger_TMNDNW0.0VWVRL0.0Y2SETY
Trade,997.59750000,EUR,1.17233000,DASH,2.40000000,EUR,08.01.2018 16:56,1456,,,Ledger_TG5CIC0.0JVR7C0.0XZNCDD
Trade,1219.74000000,EUR,1.43700000,DASH,1.71000000,EUR,08.01.2018 16:56,1457,,,Ledger_TW2RHV0.0KZVHV0.0KMXWDR
Trade,758.31880000,EUR,0.89339045,DASH,1.06310000,EUR,08.01.2018 16:57,1458,,,Ledger_TOSTDW0.0HTNBX0.0EAPAR4
Trade,7230.38880000,EUR,8.51826528,DASH,10.13670000,EUR,08.01.2018 17:29,1459,,,Ledger_TBIU2E0.02UZDZ0.0VZW5FN
Trade,7645.72380000,EUR,8.51300000,DASH,18.39390000,EUR,08.01.2018 22:18,1460,,,Ledger_TH24MJ0.0W2SLJ0.0WUG6GP
Trade,10335.36420000,EUR,11.48700000,DASH,24.86450000,EUR,08.01.2018 22:18,1461,,,Ledger_T2QUMF0.05MOEB0.0UMH2NS
Auszahlung,0.0,,0.09000000,EUR,0.09000000,EUR,09.01.2018 07:54,1462,,,Ledger_ACCUXMK0.0MDT3PP0.045PL24
Mining,1.83091808,DASH,0.0,,0.0,,09.01.2018 15:08,1463,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,d194838bddb50b3560a4566f9c68ac87b3e84678db4aef5403fc0ee2647cd599
Trade,8958.10680000,EUR,9.64184028,DASH,21.55120000,EUR,09.01.2018 20:14,1464,,,Ledger_TASYZC0.04DRKR0.0JK32HZ
Trade,333.33210000,EUR,0.35815972,DASH,0.80190000,EUR,09.01.2018 20:14,1465,,,Ledger_TNVCBM0.0WUF6V0.0JUEL3I
Trade,473.61020000,EUR,0.50872739,DASH,1.04420000,EUR,09.01.2018 20:18,1466,,,Ledger_TS75VK0.0B54PH0.0KFVAR3
Trade,333.53790000,EUR,0.35848156,DASH,0.73540000,EUR,09.01.2018 20:18,1467,,,Ledger_TGU62I0.0TMAH30.0EJLDDS
Trade,667.15010000,EUR,0.71699999,DASH,1.47100000,EUR,09.01.2018 20:18,1468,,,Ledger_TDZBW60.04OHI50.0KO4YVX
Trade,333.02650000,EUR,0.35852324,DASH,0.40010000,EUR,09.01.2018 20:18,1469,,,Ledger_TYE6N20.0GJ5DB0.0WHM7QJ
Trade,13869.52780000,EUR,14.93138844,DASH,16.66340000,EUR,09.01.2018 20:18,1470,,,Ledger_T6MTVE0.02HAQB0.0KTY4MN
Trade,27.86650000,EUR,0.03000000,DASH,0.03350000,EUR,09.01.2018 20:18,1471,,,Ledger_TTWEYU0.04YMZ20.0LFM4CI
Trade,1533.26300000,EUR,1.65065065,DASH,1.84210000,EUR,09.01.2018 20:18,1472,,,Ledger_TA27RI0.0NORVW0.04GLNAB
Trade,1605.78840000,EUR,1.72872873,DASH,1.92930000,EUR,09.01.2018 20:18,1473,,,Ledger_TRAQJO0.0SGYYD0.0D775ZE
Mining,1.80150021,DASH,0.0,,0.0,,10.01.2018 12:09,1474,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,55594278635293f1fa254c747842348e1f501aa036de05fa4547a2ca9743bc59
Einzahlung,9.05605830,DASH,0.0,,0.0,,10.01.2018 21:17,1475,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,e6662c1229dbb30864d477d7fe88dbef421a8133f3e36b4a719ded44408ce0c5
Einzahlung,9.04337768,DASH,0.0,,0.0,,10.01.2018 21:17,1476,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,e474223dbe1c64abca88c2c1fed5fe0bd78f406657edd5b2789b7581904ffde8
Einzahlung,9.05125988,DASH,0.0,,0.0,,10.01.2018 21:17,1477,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,ceabca8a7c05b322430a66c2e282f652050e120b8bc2b73c916491d015da162a
Einzahlung,7.28142300,DASH,0.0,,0.0,,10.01.2018 21:17,1478,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,5d726f62ba2ba5a092a3a6a023ee7153402ffd136b7efd756ba2ef4a97753184
Einzahlung,9.02151201,DASH,0.0,,0.0,,10.01.2018 21:17,1479,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,30085608d4ba24b4df94edab4a253e9891cdf2ba704734ac62c28e69535e3a04
Auszahlung,0.0,,9.05615830,DASH,0.0,,10.01.2018 21:17,1480,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,e6662c1229dbb30864d477d7fe88dbef421a8133f3e36b4a719ded44408ce0c5
Auszahlung,0.0,,9.04347768,DASH,0.0,,10.01.2018 21:17,1481,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,e474223dbe1c64abca88c2c1fed5fe0bd78f406657edd5b2789b7581904ffde8
Auszahlung,0.0,,9.05135988,DASH,0.0,,10.01.2018 21:17,1482,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,ceabca8a7c05b322430a66c2e282f652050e120b8bc2b73c916491d015da162a
Auszahlung,0.0,,7.28152300,DASH,0.0,,10.01.2018 21:17,1483,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,5d726f62ba2ba5a092a3a6a023ee7153402ffd136b7efd756ba2ef4a97753184
Auszahlung,0.0,,9.02161201,DASH,0.0,,10.01.2018 21:17,1484,,Xqo2wytYz1wwbKZ8xLmLB58NGezvkPMrp4,30085608d4ba24b4df94edab4a253e9891cdf2ba704734ac62c28e69535e3a04
Auszahlung,0.0,,0.30892076,DASH,0.0,,10.01.2018 21:23,1485,,XcmRJbFVbBEbmg3QFqgz7j88oDg4ggz3rQ,adcfe34bec044ea59b6c1f206007fea18bbddc9c62a8c4b0ccc43a5f68ed6d62
Auszahlung,0.0,,40.00000829,DASH,0.0,,10.01.2018 21:25,1486,,XxbKsJUX3cQUkutGLTufLivFXR1PhiosZe,73d5b783204943eafce635b26bd2ca891d10cbcf83895bcbc11cb316348e30d3
Einzahlung,40.00000000,DASH,0.0,,0.0,,10.01.2018 21:41,1487,,,Ledger_RCB6ZPX0.0BMGFGK0.05DGW6A
Trade,29888.01490000,EUR,34.20900001,DASH,65.89860000,EUR,10.01.2018 21:47,1488,,,Ledger_T3WYD30.03UVE60.0IEGEYA
Trade,3228.53030000,EUR,3.69099999,DASH,7.11840000,EUR,10.01.2018 21:47,1489,,,Ledger_TKTLAN0.0DAUER0.063WREB
Trade,1836.87930000,EUR,2.10000000,DASH,4.05000000,EUR,10.01.2018 21:47,1490,,,Ledger_T3JKC70.0XNJ7E0.0KES2QE
Mining,1.81467049,DASH,0.0,,0.0,,11.01.2018 22:58,1491,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,df3bac3d67bdaa2c1e217a993404fb59b1bd36e03006233a5c9a4e289230f78d
Mining,1.80147820,DASH,0.0,,0.0,,12.01.2018 02:00,1492,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,a4eadc3e6006ac0c72cb19d9f6b3992ac74289a89dae592108c05cc5a0334e9a
